Period,Demand,PV_Z1,PV_Z2,PV_Z3,PV_Z4,PV_Z5,PV_Z6,PV_Z7,PV_Z8,PV_Z9,W_On_Z1,W_On_Z2,W_On_Z3,W_On_Z4,W_On_Z5,W_On_Z6,W_On_Z7,W_On_Z8,W_On_Z9,W_Off_Z1,W_Off_Z2,W_Off_Z3,W_Off_Z4,W_Off_Z5,W_Off_Z6,W_Off_Z7,W_Off_Z8,W_Off_Z9,Z1_wave,Z2_wave,Z3_wave,Z8_wave,Z9_wave,Z1_tidal,Z3_tidal,Z5_tidal,Z7_tidal,Z9_tidal,DSR_min,DSR_max
8485,48322.79,0.1435,0.031,0.032,0.023,0.036666667,0.012333333,0.03775,0.059,0.073333333,0.4965,0.216,0.2127,0.0423,0.0606,0.0504,0.1617,0.0942,0.4503,0.5493,0.2829,0.6138,0.072,0.0381,0.7893,0.52785,0.7992,0.7974,0.552083614,0.769394682,0.706127644,0.838494443,0.847829664,0.015250011,0.130233264,0.24283,0.217735417,0.284348028,-1,1
8486,48146.32,0.0455,0.015333333,0.043666667,0.014,0.037666667,0.011333333,0.03025,0.035333333,0.066666667,0.4317,0.1701,0.2532,0.0369,0.081,0.0777,0.1518,0.1269,0.4443,0.462,0.1857,0.657,0.0198,0.021,0.7896,0.5553,0.7902,0.8298,0.537330004,0.761842707,0.704010665,0.836201138,0.847829664,0.224881531,0.362420423,0.548266667,0.569194444,0.681403611,-1,1
8487,48311.53,0.0135,0.003666667,0.031333333,0.004666667,0.024666667,0.005,0.0195,0.030666667,0.046666667,0.3798,0.1494,0.3228,0.0345,0.108,0.1197,0.1731,0.1776,0.4134,0.4122,0.1389,0.7002,0.009,0.0342,0.7764,0.57375,0.7842,0.8487,0.521616342,0.754209841,0.692937644,0.834337067,0.847829664,0.64999466,0.385141784,0.583572222,0.659638889,0.665686111,-1,1
8488,48707.56,0,0,0.003,0,0.002,0,0.00475,0.002666667,0.008333333,0.3609,0.1314,0.3582,0.0408,0.1578,0.1551,0.1971,0.2016,0.3888,0.3507,0.0921,0.7146,0.0162,0.0762,0.7413,0.57345,0.8076,0.8487,0.508031246,0.746877035,0.676855406,0.832103007,0.847829664,0.64425746,0.216785446,0.435689444,0.376332639,0.384758333,-1,1
8489,49067.9,0,0,0,0,0,0,0,0,0,0.3156,0.1227,0.3603,0.0606,0.201,0.1884,0.2223,0.2139,0.3954,0.27,0.0699,0.7011,0.0513,0.1467,0.7098,0.5763,0.8355,0.8289,0.49546386,0.736758571,0.654998843,0.830118394,0.847829664,0.299970649,0.051106138,0.150301667,0.073969375,0.105369944,-1,1
8490,49193.67,0,0,0,0,0,0,0,0,0,0.267,0.1221,0.363,0.0978,0.2343,0.2226,0.2415,0.2067,0.4065,0.2001,0.0705,0.6795,0.126,0.2454,0.6843,0.58875,0.8454,0.7992,0.482959137,0.725625807,0.632427871,0.828456103,0.847829664,0.055610039,0.039193039,0.008109622,0.023733597,0.015947814,-0.806270997,0.806270997
8491,48658.45,0,0,0,0,0,0,0,0,0,0.2331,0.1332,0.3699,0.1464,0.2838,0.2796,0.2559,0.1929,0.4077,0.1422,0.099,0.6444,0.2277,0.3435,0.6888,0.59595,0.8493,0.7398,0.473275543,0.714455194,0.614868108,0.827781859,0.847829664,0.011706246,0.35079061,0.116508222,0.3690625,0.188037528,-0.806270997,0.806270997
8492,47196.53,0,0,0,0,0,0,0,0,0,0.2151,0.1623,0.3717,0.1746,0.3081,0.3174,0.2631,0.1965,0.4242,0.1074,0.1728,0.6111,0.3636,0.4452,0.732,0.60285,0.8508,0.6381,0.465735031,0.704611888,0.601706274,0.829602239,0.847829664,0.212167605,0.825621479,0.44705,0.802145833,0.520607222,-1,1
8493,45118.63,0,0,0,0,0,0,0,0,0,0.2139,0.2094,0.363,0.2538,0.3501,0.357,0.2661,0.2205,0.4335,0.1023,0.2688,0.5751,0.4905,0.5403,0.7761,0.59535,0.8394,0.5436,0.460739498,0.696303017,0.592534439,0.832657905,0.847829664,0.63343123,0.877603169,0.637822222,0.636513889,0.584022222,-1,1
8494,42828.88,0,0,0,0,0,0,0,0,0,0.2196,0.2754,0.3582,0.3087,0.381,0.393,0.279,0.2535,0.438,0.117,0.3771,0.5769,0.5958,0.6183,0.7974,0.5892,0.8016,0.5805,0.457577593,0.691399153,0.585726195,0.834815139,0.847829664,0.855477508,0.573685563,0.485805556,0.283139583,0.408088333,-1,1
8495,40728.56,0,0,0,0,0,0,0,0,0,0.2418,0.3432,0.3459,0.312,0.3666,0.402,0.2517,0.2472,0.4629,0.1491,0.4713,0.5787,0.6876,0.7026,0.7965,0.5778,0.7326,0.6822,0.455995259,0.690491158,0.57917065,0.835525566,0.847829664,0.742114741,0.21298865,0.184146667,0.055052083,0.169753333,-1,1
8496,39124.2,0,0,0,0,0,0,0,0,0,0.2733,0.4275,0.3153,0.33,0.3372,0.405,0.2196,0.237,0.5127,0.1959,0.5526,0.558,0.7443,0.7335,0.8016,0.55575,0.6468,0.747,0.457415026,0.693570435,0.567921515,0.836094502,0.847829664,0.348346845,0.022224785,0.027785556,0.0025538,0.025934843,-1,1
8497,37940.7,0,0,0,0,0,0,0,0,0,0.3075,0.4944,0.2883,0.3555,0.3252,0.4086,0.195,0.2142,0.5724,0.2673,0.6411,0.5301,0.7758,0.747,0.8169,0.52785,0.5568,0.7875,0.460816944,0.697279734,0.550270068,0.836537405,0.847829664,0.050812779,0.046828132,0.094042222,0.095732708,0.092270458,-1,1
8498,37111.07,0,0,0,0,0,0,0,0,0,0.3456,0.5391,0.2502,0.3684,0.2955,0.3747,0.1779,0.2169,0.5961,0.3684,0.7245,0.4995,0.7857,0.7482,0.8166,0.4995,0.5202,0.7812,0.458973462,0.708498986,0.523496162,0.837528564,0.847829664,0.066887617,0.32045946,0.429284444,0.466829167,0.484761111,-1,1
8499,36504.64,0,0,0,0,0,0,0,0,0,0.4152,0.5559,0.2166,0.345,0.2535,0.3276,0.1707,0.2394,0.5946,0.4962,0.7725,0.4608,0.7866,0.7335,0.7962,0.4683,0.5832,0.7497,0.469657748,0.7220738,0.495984541,0.839808193,0.847829664,0.4900611,0.563655751,0.648922222,0.821819444,0.700211111,-1,1
8500,36009.24,0,0,0,0,0,0,0,0,0,0.4767,0.5529,0.1875,0.318,0.1944,0.2646,0.1617,0.2535,0.6018,0.6174,0.78,0.4158,0.7704,0.6894,0.7617,0.4302,0.6894,0.7173,0.498532168,0.731615434,0.470904974,0.842983143,0.847829664,0.768479773,0.501485329,0.607844444,0.718027778,0.544436111,-1,1
8501,35973.28,0,0,0,0,0,0,0,0,0,0.522,0.5487,0.165,0.2802,0.1557,0.207,0.1623,0.2514,0.6051,0.7068,0.7623,0.3807,0.7389,0.6321,0.7068,0.41025,0.7794,0.7236,0.528053869,0.735831134,0.448326368,0.846650264,0.847829664,0.731430793,0.265509977,0.38712,0.323448611,0.257118333,-1,1
8502,36591.04,0,0,0,0,0,0,0,0,0,0.5496,0.5328,0.1446,0.2313,0.1236,0.1818,0.1752,0.2529,0.585,0.753,0.7356,0.3573,0.7029,0.5814,0.6441,0.43335,0.8109,0.7596,0.575628144,0.741733429,0.427057263,0.847829664,0.847829664,0.360076116,0.056488292,0.0753285,0.036625681,0.039433092,-1,1
8503,37430.89,0,0,0,0,0,0,0,0,0,0.5733,0.5214,0.1311,0.1884,0.1191,0.1755,0.1917,0.2613,0.5559,0.7716,0.7044,0.3483,0.6633,0.5154,0.6087,0.4941,0.8166,0.792,0.640896933,0.754654008,0.40679478,0.847829664,0.847829664,0.057021792,0.079366608,0.0175157,0.086392083,0.056028872,-1,1
8504,38751.14,0,0,0,0,0,0,0,0,0,0.6042,0.5082,0.117,0.1599,0.1188,0.1752,0.195,0.2514,0.558,0.7815,0.6726,0.3285,0.6147,0.4458,0.6072,0.546,0.8178,0.8064,0.715245485,0.771844744,0.387929828,0.847829664,0.847829664,0.015840512,0.467634155,0.221241667,0.553254167,0.373672222,-1,1
8505,40138.48,0,0,0,0,0,0,0,0.000333333,0.004,0.5847,0.5022,0.1059,0.1296,0.1155,0.1818,0.2139,0.2469,0.5655,0.7584,0.6231,0.2997,0.5328,0.3489,0.6246,0.5751,0.819,0.8235,0.770412309,0.797839336,0.370780054,0.847829664,0.847829664,0.213863657,0.816449413,0.537222222,0.751916667,0.631588889,-1,1
8506,41151.81,0.006,0.007,0.011,0.004,0.007,0.002666667,0.0175,0.012,0.06,0.5811,0.4839,0.1026,0.1017,0.1026,0.1707,0.2307,0.2451,0.5499,0.7446,0.5808,0.27,0.4302,0.2508,0.6483,0.5721,0.834,0.8235,0.784151871,0.812497526,0.355207495,0.847829664,0.847829664,0.58957521,0.709813967,0.580516667,0.468075,0.541904722,-1,1
8507,41769.03,0.044,0.041666667,0.048666667,0.024,0.026333333,0.013333333,0.054,0.036666667,0.102333333,0.5922,0.435,0.1068,0.0669,0.1026,0.1566,0.2349,0.2289,0.5244,0.7377,0.5421,0.2457,0.3456,0.1917,0.6744,0.56745,0.8463,0.8154,0.795744417,0.814184002,0.341056377,0.847829664,0.847829664,0.714426861,0.368703991,0.332248333,0.162150694,0.301481111,-1,1
8508,42205.95,0.1045,0.092,0.075333333,0.032333333,0.039333333,0.020333333,0.07475,0.101666667,0.116666667,0.5907,0.3882,0.1062,0.0549,0.0966,0.1431,0.2253,0.2067,0.5241,0.7155,0.4893,0.2142,0.3096,0.1782,0.6954,0.564,0.852,0.8055,0.807383828,0.807634249,0.328523894,0.847829664,0.847829664,0.470737492,0.082275658,0.083024722,0.015454485,0.082271645,-1,1
8509,42061.04,0.142,0.113,0.075333333,0.027,0.046333333,0.021666667,0.0675,0.182666667,0.103333333,0.5721,0.3468,0.096,0.0519,0.0927,0.1266,0.2235,0.1893,0.5277,0.6789,0.4269,0.1611,0.2925,0.1767,0.7056,0.54915,0.8439,0.7902,0.816415228,0.795834093,0.318241062,0.847829664,0.847829664,0.114218351,0.007081872,0.027687389,0.016245662,0.021361701,-1,1
8510,41857.41,0.115,0.069333333,0.05,0.017333333,0.037,0.02,0.03975,0.179,0.061666667,0.5478,0.3171,0.0786,0.0495,0.0906,0.1161,0.1974,0.1614,0.5223,0.6423,0.3831,0.1017,0.2799,0.1722,0.696,0.51885,0.8232,0.7398,0.820373113,0.778508631,0.309601896,0.847829664,0.847829664,0.018360099,0.126997371,0.226918889,0.218709028,0.268327294,-1,1
8511,42171.1,0.052,0.021666667,0.020666667,0.008333333,0.019666667,0.012333333,0.016,0.078666667,0.023333333,0.5184,0.2877,0.0705,0.0591,0.0897,0.1086,0.1731,0.1422,0.5034,0.6075,0.3459,0.0594,0.2583,0.1665,0.672,0.48075,0.7926,0.6858,0.813739855,0.756832589,0.302258163,0.847829664,0.847829664,0.253941622,0.408069131,0.568127778,0.632090278,0.681881944,-1,1
8512,42895.29,0,0,0.000333333,0,0.000666667,0,0.00125,0.002666667,0.003333333,0.4908,0.2547,0.0741,0.0711,0.0993,0.1092,0.1533,0.1443,0.5211,0.5652,0.3033,0.0405,0.2205,0.1575,0.6414,0.44415,0.7665,0.7524,0.79237751,0.731360974,0.296318882,0.847829664,0.847829664,0.718333819,0.477685915,0.65625,0.765361111,0.745511111,-1,1
8513,43640.29,0,0,0,0,0,0,0,0,0,0.4563,0.2226,0.0804,0.0771,0.1035,0.1158,0.1602,0.1563,0.4854,0.5109,0.2622,0.0378,0.1926,0.1482,0.6066,0.42405,0.7884,0.7497,0.741519974,0.71035125,0.291009723,0.847829664,0.847829664,0.765248495,0.298367723,0.518355556,0.478813889,0.476341111,-1,1
8514,44098.79,0,0,0,0,0,0,0,0,0,0.4158,0.1956,0.081,0.0753,0.1017,0.1155,0.1653,0.1524,0.3999,0.4494,0.2331,0.0387,0.1764,0.1371,0.5832,0.4167,0.8178,0.7875,0.699593556,0.691051763,0.28569346,0.847829664,0.847829664,0.449014805,0.080040635,0.192477222,0.115441944,0.152865944,-1,1
8515,43870.03,0,0,0,0,0,0,0,0,0,0.3723,0.1755,0.0738,0.0663,0.0966,0.1173,0.1539,0.1473,0.4089,0.3822,0.2142,0.0342,0.1683,0.1257,0.5661,0.41265,0.8019,0.8172,0.667259499,0.679353045,0.279911064,0.847829664,0.847829664,0.100257271,0.033114989,0.0111726,0.019342764,0.017980469,-1,1
8516,42656.18,0,0,0,0,0,0,0,0,0,0.33,0.159,0.0654,0.0588,0.0921,0.1116,0.1365,0.147,0.4749,0.3165,0.201,0.0261,0.1629,0.1161,0.5202,0.3948,0.8133,0.7407,0.646465363,0.680370608,0.273672676,0.842342048,0.847829664,0.010232836,0.328173944,0.102971389,0.371320833,0.172126944,-1,1
8517,41098.69,0,0,0,0,0,0,0,0,0,0.2898,0.144,0.057,0.0525,0.0849,0.1017,0.1422,0.1485,0.5181,0.2577,0.1857,0.0189,0.1485,0.0984,0.4356,0.38205,0.8412,0.6552,0.635984647,0.689192894,0.267223908,0.837629128,0.847829664,0.214659304,0.866146596,0.474380556,0.901479167,0.544562222,-1,1
8518,39525.83,0,0,0,0,0,0,0,0,0,0.2571,0.1311,0.0435,0.045,0.0741,0.0933,0.1434,0.1335,0.5211,0.2145,0.1632,0.0135,0.1125,0.0708,0.3741,0.40545,0.8382,0.6858,0.635086752,0.707633178,0.260477441,0.832193115,0.847829664,0.689962783,0.977914319,0.724461111,0.769138889,0.669116667,-1,1
8519,38193.53,0,0,0,0,0,0,0,0,0,0.2334,0.12,0.0282,0.0336,0.0666,0.0852,0.132,0.1149,0.5331,0.189,0.1329,0.0099,0.0738,0.048,0.3573,0.41685,0.8214,0.7056,0.640131922,0.73055456,0.25295476,0.82980639,0.847829664,0.925697087,0.70362946,0.561788889,0.355244444,0.494225,-1,1
8520,37219.21,0,0,0,0,0,0,0,0,0,0.2112,0.1065,0.0204,0.0264,0.063,0.0723,0.0993,0.1053,0.5622,0.168,0.1023,0.0198,0.0513,0.0372,0.3579,0.37665,0.7767,0.6651,0.646147379,0.752936587,0.245824963,0.829875533,0.847829664,0.801076796,0.280255352,0.230483889,0.073279514,0.221772861,-1,1
8521,36455.46,0,0,0,0,0,0,0,0,0,0.1869,0.0969,0.0249,0.0279,0.063,0.0552,0.0729,0.1152,0.5847,0.1473,0.0852,0.0504,0.0459,0.0375,0.3522,0.32295,0.6648,0.603,0.648586737,0.76870458,0.239832066,0.832984335,0.847829664,0.439290227,0.032991247,0.039300778,0.002673041,0.041219149,-1,1
8522,35729.69,0,0,0,0,0,0,0,0,0,0.165,0.0966,0.0387,0.0339,0.0633,0.0354,0.0639,0.1524,0.5901,0.1359,0.0843,0.0918,0.054,0.048,0.3354,0.2793,0.5349,0.5139,0.650245994,0.779034596,0.235246106,0.838922145,0.847829664,0.07979772,0.050047034,0.093933111,0.099674514,0.096397039,-1,1
8523,35151.13,0,0,0,0,0,0,0,0,0,0.1587,0.105,0.0627,0.0405,0.0618,0.0186,0.0747,0.2223,0.5886,0.1386,0.0942,0.1404,0.0711,0.063,0.2964,0.2718,0.4656,0.3447,0.649684848,0.782771689,0.233074339,0.845991537,0.847829664,0.092439166,0.365900411,0.451575,0.532791667,0.509205778,-1,1
8524,34571.32,0,0,0,0,0,0,0,0,0,0.1653,0.1176,0.0843,0.0435,0.0645,0.012,0.084,0.2775,0.5766,0.1464,0.1026,0.1791,0.0792,0.0681,0.2649,0.294,0.4386,0.2655,0.645485645,0.781079371,0.232686399,0.847829664,0.847829664,0.587502929,0.660605047,0.710533333,0.948895833,0.768416667,-1,1
8525,34362.95,0,0,0,0,0,0,0,0,0,0.1785,0.1287,0.0936,0.0438,0.0696,0.0123,0.0969,0.2949,0.5517,0.1473,0.1029,0.2196,0.0738,0.0648,0.2511,0.3054,0.4149,0.5247,0.637036651,0.775518717,0.233641212,0.847829664,0.847829664,0.840673948,0.614301291,0.703311111,0.856118056,0.6631,-1,1
8526,34608.09,0,0,0,0,0,0,0,0,0,0.1857,0.1377,0.0972,0.0438,0.0765,0.0267,0.0987,0.2499,0.5478,0.1389,0.0987,0.2592,0.0657,0.06,0.2448,0.2814,0.3858,0.7668,0.625169071,0.768398551,0.23792138,0.847829664,0.847829664,0.822698042,0.336819249,0.466496667,0.423772917,0.339516389,-1,1
8527,35415.9,0,0,0,0,0,0,0,0,0,0.1884,0.1386,0.102,0.0408,0.0876,0.051,0.1149,0.2241,0.6054,0.1227,0.0927,0.2862,0.0576,0.0564,0.2436,0.2433,0.3468,0.8361,0.611574858,0.760763189,0.246713942,0.847829664,0.847829664,0.442688756,0.072752563,0.096705944,0.053845285,0.060895128,-1,1
8528,36739.44,0,0,0,0,0,0,0,0,0,0.1884,0.1377,0.1131,0.0372,0.0996,0.0777,0.144,0.2322,0.6765,0.1047,0.084,0.2979,0.0504,0.0555,0.2286,0.2019,0.3219,0.8469,0.597947558,0.754400453,0.260054024,0.847829664,0.847829664,0.064642239,0.094984736,0.018020667,0.099071181,0.059294862,-1,1
8529,38331.45,0,0,0,0,0,0,0.00025,0,0.001333333,0.1827,0.1347,0.1293,0.0351,0.1071,0.1035,0.1788,0.2736,0.7044,0.0894,0.0726,0.297,0.0441,0.0546,0.1992,0.19155,0.3531,0.8451,0.585612395,0.749863433,0.276052742,0.847829664,0.847829664,0.020578411,0.566837089,0.254224444,0.671826389,0.417465556,-1,1
8530,39812.94,0.007,0.007333333,0.004666667,0.003,0.009,0.007,0.027,0.009333333,0.029666667,0.1689,0.1269,0.1362,0.0339,0.1056,0.1038,0.1887,0.2895,0.6915,0.0741,0.0645,0.2763,0.045,0.0615,0.1614,0.20175,0.4605,0.8235,0.575035671,0.746947318,0.295601121,0.847829664,0.847829664,0.294925275,0.977281808,0.652944444,0.933611111,0.746002778,-1,1
8531,41074.28,0.042,0.034,0.023333333,0.021,0.031333333,0.032,0.07,0.022,0.062666667,0.1581,0.1164,0.132,0.0306,0.0951,0.096,0.1752,0.2751,0.6822,0.066,0.0612,0.2376,0.0477,0.0711,0.1239,0.2184,0.6129,0.7785,0.566550178,0.745698834,0.320289811,0.847829664,0.838447022,0.747135113,0.885130282,0.704727778,0.583681944,0.672339722,-1,1
8532,41865.76,0.0715,0.053666667,0.037666667,0.042666667,0.047666667,0.070333333,0.11925,0.039333333,0.123333333,0.1518,0.102,0.117,0.0264,0.0771,0.0936,0.1761,0.2793,0.699,0.0657,0.0582,0.2016,0.0468,0.0747,0.0936,0.2523,0.7245,0.7569,0.560501195,0.746059712,0.345981188,0.847829664,0.84409922,0.846417961,0.486540962,0.411558889,0.201506944,0.39715,-1,1
8533,42266.83,0.092,0.058666667,0.038,0.055,0.048,0.107333333,0.12325,0.054,0.155666667,0.1449,0.0879,0.0978,0.024,0.069,0.0933,0.1635,0.2808,0.6921,0.0636,0.051,0.1827,0.0414,0.0765,0.0663,0.2754,0.7659,0.7524,0.556293485,0.748271951,0.371770854,0.847829664,0.847829664,0.599404353,0.118632682,0.112774444,0.020528465,0.124026583,-1,1
8534,42541.6,0.0695,0.048666667,0.031333333,0.052666667,0.037,0.111,0.08925,0.054333333,0.107,0.1365,0.0774,0.0873,0.024,0.0612,0.0927,0.1419,0.2613,0.6804,0.057,0.0426,0.1827,0.0378,0.0825,0.0486,0.27705,0.753,0.7623,0.55358935,0.75135443,0.412086626,0.847829664,0.847829664,0.160574875,0.009784147,0.031973944,0.018657632,0.027678863,-1,1
8535,43108.21,0.025,0.018666667,0.015333333,0.027666667,0.02,0.056333333,0.046,0.031,0.053333333,0.132,0.0714,0.0879,0.0264,0.066,0.1053,0.141,0.2415,0.6699,0.0504,0.0375,0.1926,0.0369,0.0936,0.0393,0.28575,0.723,0.7488,0.552108395,0.756013826,0.475018015,0.847829664,0.847829664,0.029875981,0.164314262,0.260810556,0.275790278,0.318223972,-1,1
8536,43971.73,0,0,0.001333333,0,0.001333333,0.002666667,0.005,0.002333333,0.010666667,0.1365,0.0753,0.0903,0.0288,0.0756,0.1188,0.1758,0.2463,0.6693,0.054,0.0357,0.2034,0.0387,0.102,0.0399,0.31485,0.7029,0.7155,0.55193773,0.762525386,0.517111507,0.847829664,0.847829664,0.362393513,0.535148474,0.663794444,0.794986111,0.718808611,-1,1
8537,44601.12,0,0,0,0,0,0,0,0,0,0.1425,0.0897,0.0912,0.0348,0.081,0.1263,0.2118,0.2913,0.6597,0.066,0.0372,0.2286,0.0468,0.1158,0.0498,0.35385,0.6765,0.7056,0.553177657,0.768617442,0.54802101,0.847829664,0.847829664,0.816848706,0.639679812,0.778405556,0.954430556,0.895713889,-1,1
8538,45019.3,0,0,0,0,0,0,0,0,0,0.141,0.1056,0.0975,0.042,0.0921,0.1368,0.2268,0.3156,0.6492,0.0789,0.0408,0.2538,0.0576,0.132,0.0702,0.38535,0.6498,0.7326,0.555516231,0.776102976,0.5851856,0.847829664,0.847829664,0.83542589,0.418845423,0.632488889,0.631854167,0.609488889,-1,1
8539,44902.13,0,0,0,0,0,0,0,0,0,0.1317,0.1203,0.1152,0.0489,0.0999,0.1545,0.2244,0.3186,0.6495,0.0909,0.0462,0.279,0.072,0.1473,0.0972,0.4002,0.6273,0.7569,0.559335519,0.78482131,0.617762115,0.847829664,0.847829664,0.622911352,0.11980438,0.246348889,0.168476528,0.212336139,-1,1
8540,43781,0,0,0,0,0,0,0,0,0,0.1209,0.1338,0.1497,0.0531,0.1122,0.1689,0.2157,0.3045,0.6558,0.1005,0.0552,0.2907,0.0945,0.1725,0.1242,0.40935,0.6021,0.7821,0.564585732,0.792755646,0.651762111,0.847829664,0.847829664,0.142769217,0.038211941,0.015737422,0.022789583,0.02516451,-1,1
8541,42135.88,0,0,0,0,0,0,0,0,0,0.1116,0.1431,0.1785,0.0546,0.1245,0.1884,0.2151,0.3159,0.6537,0.1077,0.0696,0.3069,0.1332,0.2046,0.1491,0.41775,0.5757,0.7713,0.571007396,0.797869354,0.68867597,0.847829664,0.847829664,0.012153148,0.378526056,0.120049556,0.460520833,0.206045994,-1,1
8542,40297.1,0,0,0,0,0,0,0,0,0,0.1035,0.138,0.1998,0.0567,0.1416,0.2166,0.231,0.3603,0.6804,0.1041,0.0849,0.3456,0.1746,0.2319,0.1761,0.43335,0.5271,0.7605,0.577684796,0.801856828,0.716011805,0.847829664,0.847829664,0.25625932,0.946810094,0.581216667,0.99225,0.674524444,-1,1
8543,38378.96,0,0,0,0,0,0,0,0,0,0.0948,0.1299,0.2256,0.0594,0.1626,0.234,0.2628,0.414,0.7194,0.0954,0.0924,0.45,0.2007,0.2415,0.2088,0.4692,0.4956,0.7668,0.582826345,0.805217666,0.740186003,0.847829664,0.847829664,0.799086246,1,0.867694444,0.897604167,0.829377778,-1,1
8544,36813.11,0,0,0,0,0,0,0,0,0,0.0894,0.1314,0.2703,0.0585,0.1863,0.2382,0.2958,0.4668,0.7398,0.0912,0.0942,0.6111,0.2079,0.2328,0.261,0.52395,0.5403,0.7632,0.586291451,0.806694163,0.799701735,0.847829664,0.847829664,0.989801133,0.837289085,0.661616667,0.411670833,0.609986111,-1,1
8545,35562.46,0,0,0,0,0,0,0,0,0,0.087,0.1392,0.3642,0.0564,0.2181,0.2448,0.3057,0.5118,0.741,0.0924,0.09,0.7326,0.1971,0.2091,0.3225,0.5661,0.5952,0.7677,0.587958375,0.806847172,0.829921347,0.847829664,0.847829664,0.843992702,0.342838744,0.283319444,0.082864792,0.281786333,-1,1
8546,34596.87,0,0,0,0,0,0,0,0,0,0.0867,0.1443,0.4455,0.0621,0.2604,0.2574,0.3219,0.5394,0.7314,0.096,0.0828,0.7956,0.1701,0.1752,0.3756,0.594,0.6267,0.7605,0.587855336,0.807352811,0.837758196,0.847829664,0.847829664,0.49992246,0.039141872,0.049310667,0.003329379,0.057604595,-1,1
8547,33971.55,0,0,0,0,0,0,0,0,0,0.09,0.1443,0.4827,0.0744,0.2856,0.2712,0.3549,0.5778,0.7215,0.0999,0.0789,0.8343,0.1404,0.1473,0.423,0.60825,0.627,0.7758,0.586172804,0.808276278,0.843989077,0.847829664,0.847829664,0.099348582,0.072468655,0.117193389,0.134720347,0.132603933,-1,1
8548,33518.32,0,0,0,0,0,0,0,0,0,0.0909,0.138,0.492,0.1008,0.309,0.2892,0.3795,0.5691,0.7185,0.0984,0.0738,0.8532,0.1143,0.1485,0.4329,0.6174,0.6069,0.8127,0.583250975,0.808962909,0.847829664,0.847829664,0.847829664,0.163013426,0.472248685,0.540655556,0.685261111,0.579495,-1,1
8549,33779.83,0,0,0,0,0,0,0,0,0,0.0873,0.1311,0.531,0.135,0.3297,0.3507,0.4296,0.5664,0.7134,0.09,0.0642,0.8586,0.0999,0.1902,0.4137,0.63075,0.6036,0.8253,0.579995136,0.810844546,0.847829664,0.847829664,0.847829664,0.70956644,0.796403756,0.824588889,1,0.879775,-1,1
8550,35023.71,0,0,0,0,0,0,0,0,0,0.0858,0.1308,0.5808,0.1551,0.3456,0.3981,0.4581,0.5565,0.7044,0.0843,0.0675,0.8676,0.1215,0.2646,0.384,0.6474,0.6309,0.8235,0.577433695,0.813502801,0.847829664,0.847829664,0.847829664,0.889255663,0.7439777,0.830861111,0.971041667,0.828519444,-1,1
8551,37361.31,0,0,0,0,0,0,0,0,0,0.0894,0.1344,0.6345,0.1854,0.4164,0.4359,0.4785,0.5304,0.6942,0.087,0.1002,0.873,0.1926,0.3606,0.3792,0.67185,0.6702,0.8001,0.576422103,0.816948311,0.847829664,0.847829664,0.847829664,0.864227783,0.397470423,0.555216667,0.529011111,0.431468889,-1,1
8552,40250.01,0,0,0,0,0,0,0,0,0,0.0954,0.1392,0.6558,0.2289,0.4386,0.4392,0.4764,0.5169,0.681,0.093,0.1545,0.8757,0.2979,0.4587,0.4155,0.6963,0.7083,0.7623,0.577806772,0.82069455,0.847829664,0.847829664,0.847829664,0.473889411,0.080980834,0.110827111,0.062505694,0.079768472,-0.806270997,0.806270997
8553,43022.8,0,0,0,0,0,0,0.003,0.007,0.012,0.0966,0.1365,0.6732,0.2202,0.4605,0.4437,0.4659,0.5331,0.6537,0.0942,0.2088,0.8712,0.4005,0.4974,0.4692,0.7146,0.7245,0.7452,0.581650388,0.823909421,0.847829664,0.847829664,0.847829664,0.056681661,0.14374187,0.027143389,0.152640556,0.085144058,-0.806270997,0.806270997
8554,45060.51,0,0.004,0.002333333,0.004,0.006,0.054,0.0875,0.109333333,0.112666667,0.0921,0.1314,0.6858,0.2478,0.5052,0.4587,0.4356,0.5211,0.6027,0.0885,0.2415,0.8586,0.4734,0.5421,0.5202,0.71775,0.735,0.7542,0.587561475,0.825408768,0.847829664,0.847829664,0.847829664,0.041710685,0.759442019,0.353665,0.8580625,0.540905556,-1,1
8555,46025.78,0.015,0.02,0.039,0.022,0.036333333,0.134,0.2145,0.281666667,0.219666667,0.081,0.117,0.6801,0.2874,0.5589,0.5028,0.435,0.4866,0.5781,0.0729,0.2499,0.8442,0.5211,0.6018,0.5748,0.74055,0.7308,0.7425,0.595395862,0.825609187,0.847829664,0.847829664,0.847829664,0.450457621,1,0.841972222,1,0.906966667,-1,1
8556,46131.54,0.034,0.034,0.062333333,0.04,0.064666667,0.18,0.32225,0.372,0.297666667,0.0612,0.1041,0.6759,0.3195,0.6072,0.5475,0.4707,0.4635,0.5658,0.0498,0.2487,0.837,0.5751,0.6378,0.6342,0.7743,0.7452,0.7425,0.604429519,0.825105328,0.847829664,0.847829664,0.847829664,0.910170874,0.975943662,0.854061111,0.673229167,0.790386111,-1,1
8557,45778.19,0.036,0.048,0.086333333,0.055666667,0.082,0.176333333,0.3615,0.375666667,0.301666667,0.0414,0.0957,0.6645,0.3309,0.6396,0.6204,0.5103,0.4422,0.5451,0.0321,0.2361,0.8316,0.5958,0.6531,0.6864,0.7872,0.7764,0.7416,0.612662351,0.824343331,0.847829664,0.847829664,0.847829664,0.899880583,0.600366549,0.493347222,0.217855556,0.501481111,-1,1
